mesh_name
Distal_phalanx_of_5th_finger_of_foot.r_Generated_Mesh_From_X3D.872
Middle_phalanx_of_2d_finger_of_foot.r_Generated_Mesh_From_X3D.753
Middle_phalanx_of_3rd_finger_of_foot.r_Generated_Mesh_From_X3D.645
Middle_phalanx_of_4th_finger_of_foot.r_Generated_Mesh_From_X3D.588
Middle_phalanx_of_5th_finger_of_foot.r_Generated_Mesh_From_X3D.283
Proximal_phalanx_of_1st_finger_of_foot.r_Generated_Mesh_From_X3D.273
Proximal_phalanx_of_2d_finger_of_foot.r_Generated_Mesh_From_X3D.268
Proximal_phalanx_of_3rd_finger_of_foot.r_Generated_Mesh_From_X3D.267
Proximal_phalanx_of_4th_finger_of_foot.r_Generated_Mesh_From_X3D.265
Proximal_phalanx_of_5th_finger_of_foot.r_Generated_Mesh_From_X3D.263
Distal_phalanx_of_1st_finger_of_foot.l_Generated_Mesh_From_X3D.890
Distal_phalanx_of_2d_finger_of_foot.l_Generated_Mesh_From_X3D.887
Distal_phalanx_of_3rd_finger_of_foot.l_Generated_Mesh_From_X3D.881
Distal_phalanx_of_4th_finger_of_foot.l_Generated_Mesh_From_X3D.875
Distal_phalanx_of_5th_finger_of_foot.l_Generated_Mesh_From_X3D.872
Middle_phalanx_of_2d_finger_of_foot.l_Generated_Mesh_From_X3D.753
Middle_phalanx_of_3rd_finger_of_foot.l_Generated_Mesh_From_X3D.645
Middle_phalanx_of_4th_finger_of_foot.l_Generated_Mesh_From_X3D.588
Middle_phalanx_of_5th_finger_of_foot.l_Generated_Mesh_From_X3D.283
Proximal_phalanx_of_1st_finger_of_foot.l_Generated_Mesh_From_X3D.273
Proximal_phalanx_of_2d_finger_of_foot.l_Generated_Mesh_From_X3D.268
Proximal_phalanx_of_3rd_finger_of_foot.l_Generated_Mesh_From_X3D.267
Proximal_phalanx_of_4th_finger_of_foot.l_Generated_Mesh_From_X3D.265
Proximal_phalanx_of_5th_finger_of_foot.l_Generated_Mesh_From_X3D.263
Sesamoid_bones_of_foot.r_Generated_Mesh_From_X3D.257
Sesamoid_bones_of_foot.r.003_Generated_Mesh_From_X3D.257
Acetabular_labrum.l_Generated_Mesh_From_X3D.120
Acetabular_labrum.r_Generated_Mesh_From_X3D.120
Anterior_cruciate_ligament.l_BezierCurve.096
Anterior_cruciate_ligament.r_BezierCurve.096
Articular_disc_of_acromioclavicular_joint.l_Cube.058
Articular_disc_of_acromioclavicular_joint.r_Cube.058
Articular_disc_of_sternoclavicular_joint.l_Cube.057
Articular_disc_of_sternoclavicular_joint.r_Cube.057
Glenoid_labrum.l_Generated_Mesh_From_X3D.101
Glenoid_labrum.r_Generated_Mesh_From_X3D.101
Infrapatellar_fat_pad.l_Plane.202
Infrapatellar_fat_pad.r_Plane.202
Interpubic_disc.l_Cube.047
Interpubic_disc.r_Cube.047
Intervertebral_disc_C2-C3_Generated_Mesh_From_X3D.097
Intervertebral_disc_C3-C4_Generated_Mesh_From_X3D.096
Intervertebral_disc_C4-C5_Generated_Mesh_From_X3D.095
Intervertebral_disc_C5-C6_Generated_Mesh_From_X3D.094
Intervertebral_disc_C6-C7_Generated_Mesh_From_X3D.093
Intervertebral_disc_C7-T1_Generated_Mesh_From_X3D.092
Intervertebral_disc_L1-L2_Generated_Mesh_From_X3D.091
Intervertebral_disc_L2-L3_Generated_Mesh_From_X3D.090
Intervertebral_disc_L3-L4_Generated_Mesh_From_X3D.089
Intervertebral_disc_L4-L5_Generated_Mesh_From_X3D.088
Intervertebral_disc_L5-S1_Generated_Mesh_From_X3D.087
Intervertebral_disc_T1-T2_Generated_Mesh_From_X3D.086
Intervertebral_disc_T10-T11_Generated_Mesh_From_X3D.085
Intervertebral_disc_T11-T12_Generated_Mesh_From_X3D.084
Intervertebral_disc_T12-L1_Generated_Mesh_From_X3D.083
Intervertebral_disc_T2-T3_Generated_Mesh_From_X3D.077
Intervertebral_disc_T3-T4_Generated_Mesh_From_X3D.075
Intervertebral_disc_T4-T5_Generated_Mesh_From_X3D.063
Intervertebral_disc_T5-T6_Generated_Mesh_From_X3D.060
Intervertebral_disc_T6-T7_Generated_Mesh_From_X3D.059
Intervertebral_disc_T7-T8_Generated_Mesh_From_X3D.057
Intervertebral_disc_T8-T9_Generated_Mesh_From_X3D.055
Intervertebral_disc_T9-T10_Generated_Mesh_From_X3D.053
Intervertebral_symphysis-Lumbar_vertebrae.002_grp1.002
Lateral_meniscus.l_Generated_Mesh_From_X3D.049
Lateral_meniscus.r_Generated_Mesh_From_X3D.049
Medial_meniscus.l_Generated_Mesh_From_X3D.047
Medial_meniscus.r_Generated_Mesh_From_X3D.047
Nucleus_pulposus_Sphere.054
Nucleus_pulposus.001_Sphere.053
Nucleus_pulposus.002_Sphere.052
Nucleus_pulposus.003_Sphere.051
Nucleus_pulposus.004_Sphere.050
Nucleus_pulposus.005_Sphere.049
Nucleus_pulposus.006_Sphere.048
Nucleus_pulposus.007_Sphere.047
Nucleus_pulposus.008_Sphere.046
Nucleus_pulposus.009_Sphere.045
Nucleus_pulposus.010_Sphere.044
Nucleus_pulposus.011_Sphere.043
Nucleus_pulposus.012_Sphere.042
Nucleus_pulposus.013_Sphere.041
Nucleus_pulposus.014_Sphere.040
Nucleus_pulposus.015_Sphere.039
Nucleus_pulposus.016_Sphere.038
Nucleus_pulposus.017_Sphere.037
Nucleus_pulposus.018_Sphere.036
Nucleus_pulposus.019_Sphere.035
Nucleus_pulposus.020_Sphere.034
Nucleus_pulposus.021_Sphere.033
Nucleus_pulposus.022_Sphere.032
Posterior_cruciate_ligament.l_BezierCurve.088
Posterior_cruciate_ligament.r_BezierCurve.088
Pubic_symphysis.l_Cube.039
Pubic_symphysis.r_Cube.039
Triradiate_cartilage.l_Generated_Mesh_From_X3D.024
Triradiate_cartilage.r_Generated_Mesh_From_X3D.024
Abdominal_part_of_pectoralis_major_muscle.l_Generated_Mesh_From_X3D.1020
Abdominal_part_of_pectoralis_major_muscle.r_Generated_Mesh_From_X3D.1020
Abductor_digiti_minimi_of_foot.l_Generated_Mesh_From_X3D.1019
Abductor_digiti_minimi_of_foot.r_Generated_Mesh_From_X3D.1019
Abductor_digiti_minimi.l_Generated_Mesh_From_X3D.1018
Abductor_digiti_minimi.r_Generated_Mesh_From_X3D.1018
Abductor_hallucis.l_Generated_Mesh_From_X3D.1017
Abductor_hallucis.r_Generated_Mesh_From_X3D.1017
Abductor_pollicis_brevis.l_Generated_Mesh_From_X3D.1016
Abductor_pollicis_brevis.r_Generated_Mesh_From_X3D.1016
Acetabular_labrum.l.001_Generated_Mesh_From_X3D.1015
Acetabular_labrum.r.001_Generated_Mesh_From_X3D.1015
Acromial_part_of_deltoid_muscle.l_Generated_Mesh_From_X3D.1014
Acromial_part_of_deltoid_muscle.r_Generated_Mesh_From_X3D.1014
Acromioclavicular_joint's_capsule*.l_Cube.106
Acromioclavicular_joint's_capsule*.r_Cube.106
Acromioclavicular_ligament.l_Cube.105
Acromioclavicular_ligament.r_Cube.105
Adductor_brevis.l_Generated_Mesh_From_X3D.1013
Adductor_brevis.r_Generated_Mesh_From_X3D.1013
Adductor_longus.l_Generated_Mesh_From_X3D.1012
Adductor_longus.r_Generated_Mesh_From_X3D.1012
Adductor_magnus.l_Generated_Mesh_From_X3D.1011
Adductor_magnus.r_Generated_Mesh_From_X3D.1011
Adductor_minimus.l_Generated_Mesh_From_X3D.1010
Adductor_minimus.r_Generated_Mesh_From_X3D.1010
Adductor_pollicis_longus.l_Generated_Mesh_From_X3D.1009
Adductor_pollicis_longus.r_Generated_Mesh_From_X3D.1009
Anconeus_muscle.l_Generated_Mesh_From_X3D.1008
Anconeus_muscle.r_Generated_Mesh_From_X3D.1008
Annular_ligament_of_radius.l_Cylinder.006
Annular_ligament_of_radius.r_Cylinder.006
Anterior_belly_of_digastric_muscle.l_Generated_Mesh_From_X3D.1007
Anterior_belly_of_digastric_muscle.r_Generated_Mesh_From_X3D.1007
Anterior_cruciate_ligament.l.001_BezierCurve.110
Anterior_cruciate_ligament.r.001_BezierCurve.110
Anterior_ligament_of_fibular_head.l_Plane.360
Anterior_ligament_of_fibular_head.r_Plane.360
Anterior_longitudinal_ligament_Plane.359
Anterior_meniscotibial_ligament_(Lateral_meniscus).l_Plane.358
Anterior_meniscotibial_ligament_(Lateral_meniscus).r_Plane.358
Anterior_meniscotibial_ligament_(Medial_meniscus).l_Plane.357
Anterior_meniscotibial_ligament_(Medial_meniscus).r_Plane.357
Anterior_sacro-iliac_ligament.l_Plane.356
Anterior_sacro-iliac_ligament.r_Plane.356
Anterior_sternoclavicular_ligament.l_Cube.104
Anterior_sternoclavicular_ligament.r_Cube.104
Anterior_talocalcaneal_ligament.l_Plane.355
Anterior_talocalcaneal_ligament.r_Plane.355
Anterior_talofibular_ligament.f_Plane.354
Anterior_talofibular_ligament.f.001_Plane.354
Anterior_tibiofibular_ligament.l_Plane.353
Anterior_tibiofibular_ligament.l.001_Plane.352
Anterior_tibiofibular_ligament.r_Plane.352
Anterior_tibiofibular_ligament.r.001_Plane.353
Arcuate_ligament.l_Plane.351
Arcuate_ligament.r_Plane.351
Articular_capsule_of_elbow.l_Cube.103
Articular_capsule_of_elbow.r_Cube.103
Articular_capsule_of_glenohumeral_joint.l_Generated_Mesh_From_X3D.1006
Articular_capsule_of_glenohumeral_joint.r_Generated_Mesh_From_X3D.1006
Articular_capsule_of_hip_joint_Generated_Mesh_From_X3D.1004
Articular_capsule_of_hip_joint.001_Generated_Mesh_From_X3D.1004
Articular_capsule_of_interphalangeal_joint_of_great_toe.l_Cube.102
Articular_capsule_of_interphalangeal_joint_of_great_toe.r_Cube.102
Articular_capsule_of_knee_joint.l_Generated_Mesh_From_X3D.1003
Articular_capsule_of_knee_joint.r_Generated_Mesh_From_X3D.1003
Articular_capsule_of_sternoclavicular_joint*.l_Cube.101
Articular_capsule_of_sternoclavicular_joint*.r_Cube.101
Articular_capsule_of_superior_tibiofibular_head.l_Plane.350
Articular_capsule_of_superior_tibiofibular_head.r_Plane.350
Articular_capsule_of_wrist.l_Cube.100
Articular_capsule_of_wrist.r_Cube.100
Articular_capsules_of_distal_interphalangeal_joints_of_foot_Cube.099
Articular_capsules_of_distal_interphalangeal_joints_of_foot.r_Cube.099
Articular_capsules_of_distal_interphalangeal_joints*.l_Cube.098
Articular_capsules_of_distal_interphalangeal_joints*.r_Cube.098
Articular_capsules_of_metacarpophalangeal_joints*.l_Cube.097
Articular_capsules_of_metacarpophalangeal_joints*.l.001_Cube.096
Articular_capsules_of_metacarpophalangeal_joints*.r_Cube.096
Articular_capsules_of_metacarpophalangeal_joints*.r.001_Cube.097
Articular_capsules_of_metatarsophalangeal_joints*.l_Cube.095
Articular_capsules_of_metatarsophalangeal_joints*.r_Cube.095
Articular_capsules_of_proximal_interphalangeal_joints_of_fo_Cube.094
Articular_capsules_of_proximal_interphalangeal_joints_of_foot.r_Cube.094
Articular_capsules_of_proximal_interphalangeal_joints*.l_Cube.093
Articular_capsules_of_proximal_interphalangeal_joints*.r_Cube.093
Articular_disc_of_acromioclavicular_joint.l.001_Cube.092
Articular_disc_of_acromioclavicular_joint.r.001_Cube.092
Articular_disc_of_distal_radio-ulnar_joint.l_Plane.349
Articular_disc_of_distal_radio-ulnar_joint.r_Plane.349
Articular_disc_of_sternoclavicular_joint.l.001_Cube.091
Articular_disc_of_sternoclavicular_joint.r.001_Cube.091
Ascending_part_of_trapezius_muscle.l_Generated_Mesh_From_X3D.1002
Ascending_part_of_trapezius_muscle.r_Generated_Mesh_From_X3D.1002
Brachialis_muscle.l_Generated_Mesh_From_X3D.1001
Brachialis_muscle.r_Generated_Mesh_From_X3D.1001
Brachioradialis_muscle.l_Generated_Mesh_From_X3D.1000
Brachioradialis_muscle.r_Generated_Mesh_From_X3D.1000
Bucinator.l_Generated_Mesh_From_X3D.999
Bucinator.r_Generated_Mesh_From_X3D.999
Calcaneal_tendon.l_Generated_Mesh_From_X3D.998
Calcaneal_tendon.r_Generated_Mesh_From_X3D.998
Calcaneocuboid_ligament.l_Plane.348
Calcaneocuboid_ligament.r_Plane.348
Calcaneofibular_ligament.l_Plane.347
Calcaneofibular_ligament.r_Plane.347
Calcaneonavicular_ligament.l_Plane.346
Calcaneonavicular_ligament.r_Plane.346
Capitohamate_interosseus_ligament.l_Plane.345
Capitohamate_interosseus_ligament.r_Plane.345
Clavicular_head_of_pectoralis_major_muscle.l_Generated_Mesh_From_X3D.997
Clavicular_head_of_pectoralis_major_muscle.r_Generated_Mesh_From_X3D.997
Clavicular_part_of_deltoid_muscle.l_Generated_Mesh_From_X3D.996
Clavicular_part_of_deltoid_muscle.r_Generated_Mesh_From_X3D.996
Coccygeus_muscle.l_Generated_Mesh_From_X3D.995
Coccygeus_muscle.r_Generated_Mesh_From_X3D.995
Collateral_interphalangeal_ligaments_of_foot.l_Cube.090
Collateral_interphalangeal_ligaments_of_foot.r_Cube.090
Collateral_interphalangeal_ligaments_of_hand.l_Cube.089
Collateral_interphalangeal_ligaments_of_hand.r_Cube.089
Collateral_metacarpophalangeal_ligaments.l_Cube.088
Collateral_metacarpophalangeal_ligaments.r_Cube.088
Collateral_metatarsophalangeal_ligaments.l_Cube.087
Collateral_metatarsophalangeal_ligaments.r_Cube.087
Common_tendinous_ring.l_grp1.017
Common_tendinous_ring.r_grp1.017
Conoid_ligament.l_Plane.344
Conoid_ligament.r_Plane.344
Coraco-acromial_ligament.l_Plane.343
Coraco-acromial_ligament.r_Plane.343
Coracobrachialis_muscle.l_Generated_Mesh_From_X3D.994
Coracobrachialis_muscle.r_Generated_Mesh_From_X3D.994
Coracohumeral_ligament.l_Generated_Mesh_From_X3D.993
Coracohumeral_ligament.r_Generated_Mesh_From_X3D.993
Corrugator_supercilii.l_Generated_Mesh_From_X3D.992
Corrugator_supercilii.r_Generated_Mesh_From_X3D.992
Costoclavicular_ligament.l_Cube.086
Costoclavicular_ligament.r_Cube.086
Costotransverse_ligament.r_Plane.342
Cuneocuboid_interosseus_ligament.l_Generated_Mesh_From_X3D.991
Cuneocuboid_interosseus_ligament.r.001_Generated_Mesh_From_X3D.991
Cuneometatarsal_interosseus_ligaments.l_Plane.341
Cuneometatarsal_interosseus_ligaments.r_Plane.341
Deep_head_of_flexor_pollicis_brevis.l_Generated_Mesh_From_X3D.990
Deep_head_of_flexor_pollicis_brevis.r_Generated_Mesh_From_X3D.990
Deep_head_of_prontaor_teres_muscle.l_Generated_Mesh_From_X3D.989
Deep_head_of_prontaor_teres_muscle.r_Generated_Mesh_From_X3D.989
Deep_part_of_masseter.l_Generated_Mesh_From_X3D.988
Deep_part_of_masseter.r_Generated_Mesh_From_X3D.988
Deep_part_of_tibial_collateral_ligament.l_Plane.340
Deep_part_of_tibial_collateral_ligament.r_Plane.340
Deep_transverse_metacarpal_ligament.l_Cube.085
Deep_transverse_metacarpal_ligament.r_Cube.085
Deep_transverse_metatarsal_ligament.l_Cube.084
Deep_transverse_metatarsal_ligament.r_Cube.084
Depressor_anguli_oris.l_Generated_Mesh_From_X3D.987
Depressor_anguli_oris.r_Generated_Mesh_From_X3D.987
Depressor_labii_superioris.l_Generated_Mesh_From_X3D.986
Depressor_labii_superioris.r_Generated_Mesh_From_X3D.986
Depressor_septi_nasi.l_Generated_Mesh_From_X3D.985
Depressor_septi_nasi.r_Generated_Mesh_From_X3D.985
Descending_part_of_iliofemoral_ligament.l_Generated_Mesh_From_X3D.984
Descending_part_of_iliofemoral_ligament.r_Generated_Mesh_From_X3D.984
Descending_part_of_trapezius_muscle.l_Generated_Mesh_From_X3D.982
